,Unnamed: 0,Column1,url,date,content,label,renderedContent,id,user,outlinks,tcooutlinks,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,media,retweetedTweet,quotedTweet,mentionedUsers,coordinates,place,username
485,485,19966,https://twitter.com/ecuavisa/status/1319726675953913856,23/10/2020 21:45:00,GOOD NEWS! Studio found that the Oxford vaccine works as expected. Look here all the details: https://t.co/nax6w2pk82 https://t.co/jxuzvfq2h7 ,pos,¡BUENAS NOTICIAS! Estudio comprobó que la vacuna de Oxford funciona como se esperaba. Mira aquí todos los detalles: bit.ly/37EfOTw https://t.co/JxUZVFQ2H7,1.32e+18,"{'username': 'ecuavisa', 'displayname': 'Ecuavisa', 'id': 97513349, 'description': 'Al aire desde el 1 de Marzo de 1967, somos la principal estación de #televisión de #Ecuador. #Ecuavisa50Años @EcuavisaInforma @EcuavisaShow @Estadioec', 'rawDescription': 'Al aire desde el 1 de Marzo de 1967, somos la principal estación de #televisión de #Ecuador. #Ecuavisa50Años @EcuavisaInforma @EcuavisaShow @Estadioec', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2009, 12, 17, 19, 56, 57, tzinfo=datetime.timezone.utc), 'followersCount': 2582330, 'friendsCount': 876, 'statusesCount': 279025, 'favouritesCount': 1742, 'listedCount': 4039, 'mediaCount': 156432, 'location': 'Ecuador', 'protected': False, 'linkUrl': 'http://www.ecuavisa.com', 'linkTcourl': 'https://t.co/59J5dnnbTE', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1358225561580154880/Irv32WBE_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/97513349/1618240122'}",['https://bit.ly/37EfOTw'],['https://t.co/NAX6W2pk82'],24,233,665,38,1.32e+18,es,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",https://www.hootsuite.com,Hootsuite Inc.,"[{'previewUrl': 'https://pbs.twimg.com/media/ElCcaxiXgAA8IA6?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/ElCcaxiXgAA8IA6?format=jpg&name=large', 'type': 'photo'}]",,,,,,ecuavisa
486,486,19623,https://twitter.com/el_pais/status/1324037442442321924,04/11/2020 18:15:00,Galicia has exhausted the doses of the flu vaccine that is injected to children under 65 because it has vaccinated the entire healthy population that demanded it without considering that they were chronically ill earrings https://t.co/x2ayxfqjt7 ,neu,Galicia ha agotado las dosis de la vacuna contra la gripe que se inyecta a los menores de 65 años porque ha vacunado a toda la población sana que lo demandó sin considerar que quedaban pendientes enfermos crónicos elpais.com/sociedad/2020-…,1.32e+18,"{'username': 'el_pais', 'displayname': 'EL PAÍS', 'id': 7996082, 'description': 'La mejor información en español. Con nuestra mirada puesta en España, Europa y América. Suscríbete a los hechos: bit.ly/39BdXwN\nAyuda: @elpais_mas', 'rawDescription': 'La mejor información en español. Con nuestra mirada puesta en España, Europa y América. Suscríbete a los hechos: https://t.co/9NNCHlsu3H\nAyuda: @elpais_mas', 'descriptionUrls': [{'text': 'bit.ly/39BdXwN', 'url': 'http://bit.ly/39BdXwN', 'tcourl': 'https://t.co/9NNCHlsu3H', 'indices': (113, 136)}], 'verified': True, 'created': datetime.datetime(2007, 8, 6, 16, 20, 9, tzinfo=datetime.timezone.utc), 'followersCount': 8055450, 'friendsCount': 789, 'statusesCount': 622515, 'favouritesCount': 1878, 'listedCount': 57142, 'mediaCount': 56833, 'location': 'Madrid', 'protected': False, 'linkUrl': 'http://www.elpais.com', 'linkTcourl': 'https://t.co/0o6oj1LRF2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1236548818402971648/F-pcFaq6_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/7996082/1583651188'}",['https://elpais.com/sociedad/2020-11-04/galicia-mantiene-sin-vacunar-de-la-gripe-a-poblacion-de-riesgo-porque-agoto-las-dosis-con-personas-sanas.html?ssm=TW_CM'],['https://t.co/x2aYxfQJT7'],118,479,604,467,1.32e+18,es,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,,,,,,,el_pais
487,487,10928,https://twitter.com/ACOM_es/status/1356962412931543041,03/02/2021 14:47:00,"Yesterday, an interviewee in @yaesmediodiatv maliciously propagated false data on vaccination in Israel: ""It only vaccinated Jews.""  Today our president has had the opportunity the opportunity to contribute accurate data on an accusation that bordered anti-Semitism. https://t.co/s2x34chw1l. ",neu,"Ayer, un entrevistado en @yaesmediodiatv propagó malintencionadamente datos falsos sobre la vacunación en Israel: “sólo se vacuna a judíos”.
Hoy nuestro Presidente ha tenido la oportunidad la oportunidad de aportar datos precisos sobre una acusación que bordeaba el antisemitismo. https://t.co/S2X34ChW1L",1.36e+18,"{'username': 'ACOM_es', 'displayname': 'ACOM ????????', 'id': 276658955, 'description': 'Organización independiente que promueve la relación entre España e Israel a través del trabajo conjunto con gobiernos, partidos políticos y sociedad civil.', 'rawDescription': 'Organización independiente que promueve la relación entre España e Israel a través del trabajo conjunto con gobiernos, partidos políticos y sociedad civil.', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2011, 4, 3, 20, 29, 52, tzinfo=datetime.timezone.utc), 'followersCount': 21401, 'friendsCount': 1919, 'statusesCount': 20932, 'favouritesCount': 10071, 'listedCount': 124, 'mediaCount': 3473, 'location': 'Spain', 'protected': False, 'linkUrl': 'http://a-com.es', 'linkTcourl': 'https://t.co/rT7XkpqLHZ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1305873369578045440/g8iUHT-k_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/276658955/1573211990'}",[],[],21,188,400,9,1.36e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1356961974559645696/pu/img/7OdS_yl2mPpDFSci.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1356961974559645696/pu/vid/640x360/0cIU7xLHzLqnR1uU.mp4?tag=10', 'bitrate': 832000}, {'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1356961974559645696/pu/pl/vsq80a_phb-Qxu7j.m3u8?tag=10', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1356961974559645696/pu/vid/1280x720/4yTvKVw4HjAyDtOa.mp4?tag=10', 'bitrate': 2176000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1356961974559645696/pu/vid/480x270/WPyxynOTICLZtB-j.mp4?tag=10', 'bitrate': 256000}], 'duration': 88.36, 'type': 'video'}]",,,"[{'username': 'yaesmediodiatv', 'displayname': 'Ya es mediodía', 'id': 340236413, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,ACOM_es
488,488,3133,https://twitter.com/carmenporter_/status/1379396822372909061,06/04/2021 13:33:00,Andaaaa seems that now if it is an effect of the vaccine. Tomorrow we have everything in horizon. A person responsible for EMA confirms a link between the AstraZeneca vaccine and thrombosis https://t.co/nhvjxqeosh ,neg,Andaaaa parece que ahora si que es un efecto de la vacuna. Mañana contamos todo en Horizonte.                Un responsable de la EMA confirma un vínculo entre la vacuna de AstraZeneca y las trombosis elmundo.es/ciencia-y-salu…,1.38e+18,"{'username': 'carmenporter_', 'displayname': 'Carmen Porter', 'id': 3387582239, 'description': 'Licenciada en Ciencias de la Información. Subdirectora de Cuarto Milenio. Directora de Horizonte. Escritora. Mamá de Alma.', 'rawDescription': 'Licenciada en Ciencias de la Información. Subdirectora de Cuarto Milenio. Directora de Horizonte. Escritora. Mamá de Alma.', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2015, 7, 22, 16, 38, 26, tzinfo=datetime.timezone.utc), 'followersCount': 182865, 'friendsCount': 481, 'statusesCount': 14806, 'favouritesCount': 158259, 'listedCount': 461, 'mediaCount': 1499, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/623931066252947456/umtIDyI-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3387582239/1437584029'}",['https://www.elmundo.es/ciencia-y-salud/salud/2021/04/06/606c2b15fdddff88b58b458f.html'],['https://t.co/NHVJXqeosh'],273,565,1545,26,1.38e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,carmenporter_
489,489,18441,https://twitter.com/Africamar/status/1336324284344516612,08/12/2020 15:58:00,"?????? In London, the protesters shout the government: ""You can get the poisonous vaccine into the ass."" ?? https://t.co/wmcnxcramy. ",neu,"?????? En Londres, los manifestantes gritan al gobierno: ""Puedes meterte la vacuna venenosa en el culo"".  ?? https://t.co/wMcnxCRamy",1.34e+18,"{'username': 'Africamar', 'displayname': 'África Mar', 'id': 203851222, 'description': '??Si sigues todas las normas te pierdes toda la diversión', 'rawDescription': '??Si sigues todas las normas te pierdes toda la diversión', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 10, 17, 9, 28, 22, tzinfo=datetime.timezone.utc), 'followersCount': 4888, 'friendsCount': 560, 'statusesCount': 21733, 'favouritesCount': 97213, 'listedCount': 24, 'mediaCount': 3319, 'location': 'Barcelona-España', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1349349169505439746/AiWG-WKy_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/203851222/1617038492'}",[],[],31,297,593,70,1.34e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1336324243999506434/pu/img/84gmlxDE0SCXNUZI.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1336324243999506434/pu/vid/364x360/XvoZ1iuVI6rFSbmk.mp4?tag=10', 'bitrate': 832000}, {'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1336324243999506434/pu/pl/-0CWiMaxNaKgEusk.m3u8?tag=10', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1336324243999506434/pu/vid/272x270/J0GU4OfRAein94wp.mp4?tag=10', 'bitrate': 256000}], 'duration': 45.0, 'type': 'video'}]",,,,,,Africamar
490,490,1649,https://twitter.com/Herken011_93/status/1382176638452998144,14/04/2021 05:39:00,Vaccine effect? The Queen Mother Vacito today and at night she wanted to drink beer ?? My abu is a champion ???? https://t.co/2cp2i519q0 ,pos,Efecto vacuna ?? La reina madre se vacuno hoy y a la noche quería tomar cerveza ?? MI ABU ES UNA CAMPEONA ???? https://t.co/2Cp2I519q0,1.38e+18,"{'username': 'Herken011_93', 'displayname': 'Tania Herken ????', 'id': 454077925, 'description': 'Los sueños estan para cumplirse ???\nKINESIOLOGA Y FISIOTERAPEUTA ??\nPSICOLOGIA LABORAL UNA ?\nDOCENTE ??', 'rawDescription': 'Los sueños estan para cumplirse ???\nKINESIOLOGA Y FISIOTERAPEUTA ??\nPSICOLOGIA LABORAL UNA ?\nDOCENTE ??', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 1, 3, 16, 7, 37, tzinfo=datetime.timezone.utc), 'followersCount': 9233, 'friendsCount': 8834, 'statusesCount': 86959, 'favouritesCount': 29994, 'listedCount': 4, 'mediaCount': 818, 'location': 'Paraguari - Paraguay', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1360063976319709184/nv9IZuQj_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/454077925/1547739032'}",[],[],27,161,1834,29,1.38e+18,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"[{'previewUrl': 'https://pbs.twimg.com/media/Ey56T-GWgAIFeE-?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ey56T-GWgAIFeE-?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/Ey56U5kXAAMHUxG?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Ey56U5kXAAMHUxG?format=jpg&name=large', 'type': 'photo'}]",,,,,,Herken011_93
491,491,9270,https://twitter.com/HLGatell/status/1361766461795045377,16/02/2021 20:56:00,"Today, 486,525 doses of the Pfizer vaccine arrived at Mexico. They will be used to continue vaccination with Health Personnel of Foreign Hospitals Covid in the 32 Federal Entities. https://t.co/nbgl3iuxqs. ",neu,"Hoy llegaron a México 486,525 dosis de la vacuna de Pfizer. Serán utilizadas para continuar la vacunación a personal de salud de primera línea de hospitales COVID en las 32 entidades federativas. https://t.co/NbGL3iuxqs",1.36e+18,"{'username': 'HLGatell', 'displayname': 'Hugo López-Gatell Ramírez', 'id': 1154180084078501889, 'description': 'Subsecretario de Prevención y Promoción de la Salud, comprometido con la salud pública, los derechos humanos y la justicia social', 'rawDescription': 'Subsecretario de Prevención y Promoción de la Salud, comprometido con la salud pública, los derechos humanos y la justicia social', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2019, 7, 25, 0, 2, 30, tzinfo=datetime.timezone.utc), 'followersCount': 1696582, 'friendsCount': 138, 'statusesCount': 3101, 'favouritesCount': 928, 'listedCount': 1181, 'mediaCount': 1716, 'location': '', 'protected': False, 'linkUrl': 'https://coronavirus.gob.mx/', 'linkTcourl': 'https://t.co/Rnsk4bSSIg', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1354492707633205248/9Zja1bTx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1154180084078501889/1611776266'}",[],[],521,2046,8497,111,1.36e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"[{'previewUrl': 'https://pbs.twimg.com/media/EuX3SzoUcAAd3Ew?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EuX3SzoUcAAd3Ew?format=jpg&name=large', 'type': 'photo'}]",,,,,,HLGatell
492,492,6874,https://twitter.com/levirey/status/1368059018070130693,06/03/2021 05:41:00,"That is, that the vaccine ???? Sinopharm is more effective in Brazil ???? and South Africa ???? (79.6%) than in the body of the Peruvians ???????  Maybe we do not have blood but Chicha de Jora or Masato.  That is the logic of so much uniqueuronal egg that gives validity to a betophile. ",pos,"O sea, que la vacuna ???? Sinopharm es más efectiva en Brasil ???? y Sudáfrica ???? (79.6%) que en el cuerpo de los peruanos ???????
Quizá no tenemos sangre sino chicha de jora o masato.
Esa es la lógica de tanto huevón unineuronal que le da validez a un Betófilo.",1.37e+18,"{'username': 'levirey', 'displayname': 'Levi Rey', 'id': 447450858, 'description': 'Ciencias Sociales. Proyectos Sociales. Derecho. Derechos Humanos. Montañista. Animalista. Anticorrupción. ???? ???? ????', 'rawDescription': 'Ciencias Sociales. Proyectos Sociales. Derecho. Derechos Humanos. Montañista. Animalista. Anticorrupción. ???? ???? ????', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 12, 26, 22, 29, 4, tzinfo=datetime.timezone.utc), 'followersCount': 1086, 'friendsCount': 419, 'statusesCount': 16521, 'favouritesCount': 40872, 'listedCount': 2, 'mediaCount': 2984, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1365889269626245122/Bv1RJmDA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/447450858/1408927836'}",[],[],105,1068,4549,36,1.37e+18,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,levirey
493,493,13072,https://twitter.com/mereserr/status/1352100744619565058,21/01/2021 04:48:00,"Panamanian Association of Intensive Physicians Regrets Irregularities During the first day of vaccination and asks to be published listed of the staff that is said to the vaccine, position and area in which it works for each hospital center @tvnnoticias @minsapma @csspanama https: // t.co/nfigdnrpho. ",neu,"Asociación Panameña de médicos  Intensivistas lamenta las irregularidades durante el primer día de vacunación y pide se publique listado del personal que se le.aplica la vacuna, posición y  área en la que labora por cada centro hospitalario  @tvnnoticias  @MINSAPma @CSSPanama https://t.co/nFIgDNrPho",1.35e+18,"{'username': 'mereserr', 'displayname': 'Meredith Serracín', 'id': 132576442, 'description': 'Joven periodista, amante de las libertades y sin inclinaciones partidistas', 'rawDescription': 'Joven periodista, amante de las libertades y sin inclinaciones partidistas', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 4, 13, 16, 24, 25, tzinfo=datetime.timezone.utc), 'followersCount': 8275, 'friendsCount': 1011, 'statusesCount': 16201, 'favouritesCount': 2745, 'listedCount': 32, 'mediaCount': 1049, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/815186424530083840/Z1bhuS5Y_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/132576442/1529339484'}",[],[],36,525,929,50,1.35e+18,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"[{'previewUrl': 'https://pbs.twimg.com/media/EsOgdVhXcAAx40c?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EsOgdVhXcAAx40c?format=jpg&name=large', 'type': 'photo'}]",,,"[{'username': 'tvnnoticias', 'displayname': 'TVN Noticias', 'id': 299693451, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'MINSAPma', 'displayname': 'Ministerio de Salud de Panamá', 'id': 197410009, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'CSSPanama', 'displayname': 'CSSPanama', 'id': 253053805, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,mereserr
494,494,17377,https://twitter.com/DonVocero/status/1340512193184337920,20/12/2020 05:19:00,Chairos:  To the President informs everything in the morning he forgot to inform him that he took the Chinese Vaccine of the Covid.  Break that .. ,neu,"Chairos : 
Al presidente que informa todo en la mañanera se le olvidó informar que él tomó la vacuna China del COVID.

Tráguense esa..",1.34e+18,"{'username': 'DonVocero', 'displayname': 'Don Vocero', 'id': 1099543457734053888, 'description': 'La Mafia del poder no se crea ni se destruye, tan solo se transforma Neoliberal Senior. Columnista en #CoNexiones #LegiOnLine', 'rawDescription': 'La Mafia del poder no se crea ni se destruye, tan solo se transforma Neoliberal Senior. Columnista en #CoNexiones #LegiOnLine', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 2, 24, 5, 36, 3, tzinfo=datetime.timezone.utc), 'followersCount': 55640, 'friendsCount': 5858, 'statusesCount': 115253, 'favouritesCount': 31193, 'listedCount': 124, 'mediaCount': 11027, 'location': 'Mexico', 'protected': False, 'linkUrl': 'https://anchor.fm/don-vocero', 'linkTcourl': 'https://t.co/3pysOKcZwJ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1380603931286376449/10myVLoo_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1099543457734053888/1617420524'}",[],[],12,253,924,3,1.34e+18,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,DonVocero
495,495,9523,https://twitter.com/SinLinea_Mx/status/1361448458184519680,15/02/2021 23:53:00,"He did not touch him, but he does vaccine.  Today, after having made a row, along with more citizens; Sergio Aguayo achieved, the so longed dose.  ?? https://t.co/vehtqopei6. ",neu,"No le tocó ventilador, pero sí vacuna.
Hoy, después de haber hecho una fila, junto con más ciudadanos; Sergio Aguayo logró, la tan anhelada dosis.
?? https://t.co/vEHtQopEI6",1.36e+18,"{'username': 'SinLinea_Mx', 'displayname': 'SinLínea.Mx', 'id': 1092610577808138240, 'description': 'Medio de información, digital e independiente  \nventas@sinlineamx.com ??', 'rawDescription': 'Medio de información, digital e independiente  \nventas@sinlineamx.com ??', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 2, 5, 2, 27, 16, tzinfo=datetime.timezone.utc), 'followersCount': 166496, 'friendsCount': 1943, 'statusesCount': 25195, 'favouritesCount': 1, 'listedCount': 359, 'mediaCount': 8617, 'location': 'México', 'protected': False, 'linkUrl': 'https://sinlineamx.com/', 'linkTcourl': 'https://t.co/upL4TbcX1y', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1358918925602459654/6jweX8Go_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1092610577808138240/1617929037'}",[],[],82,399,970,19,1.36e+18,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"[{'previewUrl': 'https://pbs.twimg.com/media/EuTWJ2MXMAAyMAy?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EuTWJ2MXMAAyMAy?format=jpg&name=large', 'type': 'photo'}]",,,,,,SinLinea_Mx
496,496,13976,https://twitter.com/dianalzuleta/status/1349422629673955333,13/01/2021 19:26:00,"We are the only country in which the president prefers to spend the money of all in Chimbos trips and in his program of bad death than in the vaccine. Meanwhile, the dead do not come down from 300 each day. ",pos,"Somos el único país en el que el presidente prefiere gastar el dinero de todos en viajes chimbos y en su programa de mala muerte que en la vacuna. Mientras tanto, los muertos no bajan de 300 cada día.",1.35e+18,"{'username': 'dianalzuleta', 'displayname': 'Diana López Zuleta', 'id': 132660706, 'description': 'Periodista. Lectora. Autora del libro Lo que no borró el desierto.', 'rawDescription': 'Periodista. Lectora. Autora del libro Lo que no borró el desierto.', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2010, 4, 13, 21, 11, 39, tzinfo=datetime.timezone.utc), 'followersCount': 60255, 'friendsCount': 1002, 'statusesCount': 32127, 'favouritesCount': 9180, 'listedCount': 147, 'mediaCount': 815, 'location': '', 'protected': False, 'linkUrl': 'https://www.planetadelibros.com.co/libro-lo-que-no-borro-el-desierto/314893', 'linkTcourl': 'https://t.co/Yumu5Uru2u', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1377772269322309634/vdhoUEmK_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/132660706/1594075493'}",[],[],29,729,2130,12,1.35e+18,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,dianalzuleta
497,497,8115,https://twitter.com/lucampora/status/1364238973447647241,23/02/2021 16:41:00,Do you remember that the great media were indicated on a daily lid level with the Fake News that @baprovince was vaccunated in locals of the silleer?  Imagine what they are going to be anguished when they know that the @GCBA you vaccine at the premises of the UCR. Double rod. https://t.co/slqv0oo2kt. ,irr,"¿Te acordás que los grandes medios se indignaron nivel tapa de diario con la fake news de que @BAProvincia vacunaba en locales de La Cámpora?

Imaginate lo que se van a angustiar cuando sepan que el @gcba  te vacuna en los locales de la UCR. Doble vara. https://t.co/sLQV0oO2kT",1.36e+18,"{'username': 'lucampora', 'displayname': 'Lu Cámpora', 'id': 881433554, 'description': 'Militante. Ex vicepresidenta de la FUBA. Legisladora de la Ciudad de Buenos Aires por el @frentedetodos. Sin igualdad de género, no hay justicia social. ??', 'rawDescription': 'Militante. Ex vicepresidenta de la FUBA. Legisladora de la Ciudad de Buenos Aires por el @frentedetodos. Sin igualdad de género, no hay justicia social. ??', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2012, 10, 15, 3, 5, 43, tzinfo=datetime.timezone.utc), 'followersCount': 12301, 'friendsCount': 918, 'statusesCount': 5540, 'favouritesCount': 4048, 'listedCount': 43, 'mediaCount': 1734, 'location': 'Buenos Aires, Argentina', 'protected': False, 'linkUrl': 'https://www.legislatura.gov.ar/legislador/camporaluc%C3%ADa', 'linkTcourl': 'https://t.co/jFfj8ykmwT', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1310726419132100608/CgNz0IvR_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/881433554/1585587627'}",[],[],8,262,460,26,1.36e+18,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"[{'previewUrl': 'https://pbs.twimg.com/media/Eu66qFIXYAAAph8?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Eu66qFIXYAAAph8?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/Eu66qFlWQAMQmau?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Eu66qFlWQAMQmau?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/Eu66wybXMAEugFc?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Eu66wybXMAEugFc?format=jpg&name=large', 'type': 'photo'}]",,,"[{'username': 'BAProvincia', 'displayname': 'Gobierno PBA', 'id': 500964169, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}, {'username': 'gcba', 'displayname': 'Buenos Aires Ciudad ????\u200d????????\u200d??', 'id': 37494271, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,lucampora
