,Unnamed: 0,url,date,content,renderedContent,id,user,outlinks,tcooutlinks,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,media,retweetedTweet,quotedTweet,mentionedUsers,coordinates,place,username,labels
949,7857,https://twitter.com/JorgeGestoso/status/1364933723171532802,2021-02-25 13:42:13+00:00,"Pfizer acusada de intimidar a gobiernos latinoamericanos en las negociaciones por la venta de su vacuna contra el coronavirus: ""una especie de chantaje"" segun funcionarios https://t.co/RaJ0xiBTNf","Pfizer acusada de intimidar a gobiernos latinoamericanos en las negociaciones por la venta de su vacuna contra el coronavirus: ""una especie de chantaje"" segun funcionarios ladiaria.com.uy/coronavirus/ar…",1364933723171532802,"{'username': 'JorgeGestoso', 'displayname': 'Jorge Gestoso', 'id': 42932403, 'description': 'Host de Notables con Jorge Gestoso, From Washington, Dialogos con Jorge Gestoso, JGI-Jorge Gestoso Investiga, Jorge Gestoso Show y Cara a Cara con Jorge Gestoso', 'rawDescription': 'Host de Notables con Jorge Gestoso, From Washington, Dialogos con Jorge Gestoso, JGI-Jorge Gestoso Investiga, Jorge Gestoso Show y Cara a Cara con Jorge Gestoso', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 5, 27, 17, 36, 56, tzinfo=datetime.timezone.utc), 'followersCount': 66153, 'friendsCount': 549, 'statusesCount': 51435, 'favouritesCount': 848, 'listedCount': 618, 'mediaCount': 6847, 'location': 'Washington DC', 'protected': False, 'linkUrl': 'http://www.gtnnews.com', 'linkTcourl': 'http://t.co/KhpJLND89j', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000371995891/dd43e7e40041445ccda17f00a4eb1f72_normal.jpeg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/42932403/1483409224'}",['https://ladiaria.com.uy/coronavirus/articulo/2021/2/pfizer-acusada-de-intimidar-a-gobiernos-latinoamericanos-en-las-negociaciones-por-la-venta-de-su-vacuna-contra-el-coronavirus/'],['https://t.co/RaJ0xiBTNf'],6,205,190,16,1364933723171532802,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,JorgeGestoso,1
950,13935,https://twitter.com/JorgeLara1/status/1349499759032233984,2021-01-13 23:33:09+00:00,"¿Deben participar los ""servidores de la nación"" en la aplicación de la vacuna?

Se agradecen comentarios y Rt para mayor muestra.","¿Deben participar los ""servidores de la nación"" en la aplicación de la vacuna?

Se agradecen comentarios y Rt para mayor muestra.",1349499759032233984,"{'username': 'JorgeLara1', 'displayname': 'Jorge Lara 🇲🇽', 'id': 26440316, 'description': 'Abogado, Internacionalista. Sistema Penal Acusatorio, Seguridad y Justicia, Prevención de Lavado de Dinero.', 'rawDescription': 'Abogado, Internacionalista. Sistema Penal Acusatorio, Seguridad y Justicia, Prevención de Lavado de Dinero.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 3, 25, 5, 41, 39, tzinfo=datetime.timezone.utc), 'followersCount': 21142, 'friendsCount': 21056, 'statusesCount': 36844, 'favouritesCount': 53557, 'listedCount': 85, 'mediaCount': 2852, 'location': 'México, D.F.', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1387570755127369729/kXrF9yhA_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/26440316/1560880550'}",[],[],51,309,220,14,1349499759032233984,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,,JorgeLara1,3
951,2453,https://twitter.com/tripa1974/status/1380623510188527618,2021-04-09 20:47:50+00:00,"Todos son médicos, enfermeras, camilleros, todos atienden a pacientes no importa si es un hospital privado o publico! Tienen el mismo derecho a la vacuna!
Todos se arriesgan sus vida, recordemos que México es el país con más personal medico muerto por covid! https://t.co/0xr9itCz4g","Todos son médicos, enfermeras, camilleros, todos atienden a pacientes no importa si es un hospital privado o publico! Tienen el mismo derecho a la vacuna!
Todos se arriesgan sus vida, recordemos que México es el país con más personal medico muerto por covid! https://t.co/0xr9itCz4g",1380623510188527618,"{'username': 'tripa1974', 'displayname': 'Patricia Alvarez #MovimientoMujeresPorMexico', 'id': 243449797, 'description': 'Super Dolphin fan 🐬,Chivas de Guadalajara, Barcelona, Detroit Tigeres - Pistons Harry Potter fan, 🇲🇽 , madre de Iñaki.  AntiAMLO #SOSMex #OposicionUnida', 'rawDescription': 'Super Dolphin fan 🐬,Chivas de Guadalajara, Barcelona, Detroit Tigeres - Pistons Harry Potter fan, 🇲🇽 , madre de Iñaki.  AntiAMLO #SOSMex #OposicionUnida', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2011, 1, 27, 2, 18, 37, tzinfo=datetime.timezone.utc), 'followersCount': 5571, 'friendsCount': 5057, 'statusesCount': 44672, 'favouritesCount': 103840, 'listedCount': 3, 'mediaCount': 3095, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1369653838576316419/UwP9vIoO_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/243449797/1608396192'}",[],[],16,179,231,7,1380623510188527618,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"[{'previewUrl': 'https://pbs.twimg.com/media/Eyj0oRSW8AAwIBE?format=png&name=small', 'fullUrl': 'https://pbs.twimg.com/media/Eyj0oRSW8AAwIBE?format=png&name=large', 'type': 'photo'}]",,,,,,tripa1974,3
952,21717,https://twitter.com/ActualidadRT/status/1295555835226132480,2020-08-18 02:59:16+00:00,"""Sputnik V garantizaría una inmunidad más estable que la vacuna de Oxford"" https://t.co/CE6hYXWIek","""Sputnik V garantizaría una inmunidad más estable que la vacuna de Oxford"" es.rt.com/7sfr",1295555835226132480,"{'username': 'ActualidadRT', 'displayname': 'RT en Español', 'id': 100731315, 'description': 'El primer canal de TV ruso en español con alcance mundial. Les brindamos las noticias que realmente importan. Lo más relevante del panorama internacional, en RT', 'rawDescription': 'El primer canal de TV ruso en español con alcance mundial. Les brindamos las noticias que realmente importan. Lo más relevante del panorama internacional, en RT', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2009, 12, 31, 9, 33, 16, tzinfo=datetime.timezone.utc), 'followersCount': 3511607, 'friendsCount': 66, 'statusesCount': 701108, 'favouritesCount': 208, 'listedCount': 12168, 'mediaCount': 343340, 'location': '', 'protected': False, 'linkUrl': 'https://actualidad.rt.com/', 'linkTcourl': 'https://t.co/lo2KB3neoz', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1267497856778240001/npUcyqTx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/100731315/1613041761'}",['https://es.rt.com/7sfr'],['https://t.co/CE6hYXWIek'],28,440,822,22,1295555835226132480,es,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,,,,,,,ActualidadRT,3
953,16027,https://twitter.com/juancar35546865/status/1343232305385582594,2020-12-27 16:28:32+00:00,"67 años, no he solicitado ni recibo pensión y menos beca de López , cotice 25 años al IMSS y no tengo ni file , me pague operaciónes de vesícula, apendicitis y un cateterismo.
Fui educado a estudiar y trabajar toda mi vida, y ahora  por fuerza esperar del sector salud mi vacuna ?","67 años, no he solicitado ni recibo pensión y menos beca de López , cotice 25 años al IMSS y no tengo ni file , me pague operaciónes de vesícula, apendicitis y un cateterismo.
Fui educado a estudiar y trabajar toda mi vida, y ahora  por fuerza esperar del sector salud mi vacuna ?",1343232305385582594,"{'username': 'juancar35546865', 'displayname': 'juan carlos🇲🇽🇦🇩', 'id': 1177419931748622336, 'description': 'consultor de negocios', 'rawDescription': 'consultor de negocios', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 9, 27, 3, 9, 43, tzinfo=datetime.timezone.utc), 'followersCount': 13107, 'friendsCount': 8220, 'statusesCount': 55059, 'favouritesCount': 42084, 'listedCount': 6, 'mediaCount': 2531, 'location': 'Zapopan, Jalisco', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1357878856934432775/hE7E8fzM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1177419931748622336/1571806357'}",[],[],139,865,3546,42,1343232305385582594,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,juancar35546865,3
954,6723,https://twitter.com/pbustamantep/status/1368347483693330433,2021-03-06 23:47:17+00:00,"Sgdo  informe de la U. Cayetano Heredia confirma eficacia de vacuna China es muy baja. El 1er informe, no  público, seguro dice lo mismo. Con esa inf. no se debió comprar estas vacunas. Según el dr E. Bustamante hay q parar su aplicación. Gob. debe  explicación seria y urgente.","Sgdo  informe de la U. Cayetano Heredia confirma eficacia de vacuna China es muy baja. El 1er informe, no  público, seguro dice lo mismo. Con esa inf. no se debió comprar estas vacunas. Según el dr E. Bustamante hay q parar su aplicación. Gob. debe  explicación seria y urgente.",1368347483693330433,"{'username': 'pbustamantep', 'displayname': 'Pablo Bustamante', 'id': 50669946, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 6, 25, 15, 6, 8, tzinfo=datetime.timezone.utc), 'followersCount': 4544, 'friendsCount': 400, 'statusesCount': 1240, 'favouritesCount': 5424, 'listedCount': 16, 'mediaCount': 44, 'location': 'Lima  Peru', 'protected': False, 'linkUrl': 'http://pablobustamantepardo.blogspot.com', 'linkTcourl': 'http://t.co/2wugQ61e8Z', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/284020548/Picture2_normal.jpg', 'profileBannerUrl': None}",[],[],61,745,1868,31,1368347483693330433,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,pbustamantep,1
955,7210,https://twitter.com/esquinabaja/status/1366969389090750472,2021-03-03 04:31:14+00:00,"Por qué al presidente le dan un certificado a nombre de Liz Gómez?

Presidente Francisco Sagasti recibe segunda dosis de vacuna contra la CO... https://t.co/PRGt7iqe8Y vía @YouTube https://t.co/eH0dwzScB4","Por qué al presidente le dan un certificado a nombre de Liz Gómez?

Presidente Francisco Sagasti recibe segunda dosis de vacuna contra la CO... youtu.be/vBfoKrtIBCI vía @YouTube https://t.co/eH0dwzScB4",1366969389090750472,"{'username': 'esquinabaja', 'displayname': 'Carla García B 💚', 'id': 19729967, 'description': '#PolíticaDelAfecto', 'rawDescription': '#PolíticaDelAfecto', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2009, 1, 29, 19, 53, 40, tzinfo=datetime.timezone.utc), 'followersCount': 329588, 'friendsCount': 267, 'statusesCount': 200409, 'favouritesCount': 61345, 'listedCount': 339, 'mediaCount': 8031, 'location': '', 'protected': False, 'linkUrl': 'http://www.instagram.com/queloide', 'linkTcourl': 'https://t.co/Qme8BrWerr', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1382373424178335750/aF070nyT_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/19729967/1620880221'}",['https://youtu.be/vBfoKrtIBCI'],['https://t.co/PRGt7iqe8Y'],103,254,527,21,1366969389090750472,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,"[{'previewUrl': 'https://pbs.twimg.com/media/EvhzaaRXcAAnNCw?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EvhzaaRXcAAnNCw?format=jpg&name=large', 'type': 'photo'}]",,,"[{'username': 'YouTube', 'displayname': 'YouTube', 'id': 10228272, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,esquinabaja,1
956,9684,https://twitter.com/mariasolborja/status/1361140318599536644,2021-02-15 02:28:35+00:00,"Y la Vicepresidenta que estaba tan preocupada por los niños desnutridos que viajó a Europa para interceder por ellos, ¿no será que se hace el viaje a Carondelet para interceder por los niños sin vacuna? ¿O allá no porque no hay Papa?","Y la Vicepresidenta que estaba tan preocupada por los niños desnutridos que viajó a Europa para interceder por ellos, ¿no será que se hace el viaje a Carondelet para interceder por los niños sin vacuna? ¿O allá no porque no hay Papa?",1361140318599536644,"{'username': 'mariasolborja', 'displayname': 'Sol Borja', 'id': 161356536, 'description': 'Periodista. He publicado en @nytimeses y @postopinion_es. Editora política en @GKecuador. Cuenta no apta para fanáticos. Bloqueo insultadores.  💌 sol@gk.city', 'rawDescription': 'Periodista. He publicado en @nytimeses y @postopinion_es. Editora política en @GKecuador. Cuenta no apta para fanáticos. Bloqueo insultadores.  💌 sol@gk.city', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 6, 30, 16, 56, 27, tzinfo=datetime.timezone.utc), 'followersCount': 21367, 'friendsCount': 979, 'statusesCount': 14642, 'favouritesCount': 8194, 'listedCount': 146, 'mediaCount': 1444, 'location': 'Ecuador', 'protected': False, 'linkUrl': 'https://goo.gl/aiHQSj', 'linkTcourl': 'https://t.co/vrvaAZNTgk', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1369025688162959360/wccok0zn_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/161356536/1400537071'}",[],[],122,2011,4859,90,1361140318599536644,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,mariasolborja,3
957,16140,https://twitter.com/doggy_cata/status/1343166216463147008,2020-12-27 12:05:55+00:00,"Se filtran imágenes de Araceli después de recibir la vacuna donde vemos los efectos secundarios
🔴EL GOBIERNO Y LOS MEDIOS NO QUIEREN QUE VEAS ESTO🔴 https://t.co/NuGBala4oo","Se filtran imágenes de Araceli después de recibir la vacuna donde vemos los efectos secundarios
🔴EL GOBIERNO Y LOS MEDIOS NO QUIEREN QUE VEAS ESTO🔴 https://t.co/NuGBala4oo",1343166216463147008,"{'username': 'doggy_cata', 'displayname': 'No dejes de soñar 🤩', 'id': 1160870331080482818, 'description': 'Eso es lo importante en la vida, no importa nada más Jorge,\nsolo es eso.\nPorque si tú tienes un sueño lucha por él vale?\nCógelo y no lo sueltes Jorge vale?✨', 'rawDescription': 'Eso es lo importante en la vida, no importa nada más Jorge,\nsolo es eso.\nPorque si tú tienes un sueño lucha por él vale?\nCógelo y no lo sueltes Jorge vale?✨', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 8, 12, 11, 7, 9, tzinfo=datetime.timezone.utc), 'followersCount': 418, 'friendsCount': 33, 'statusesCount': 100, 'favouritesCount': 782, 'listedCount': 0, 'mediaCount': 94, 'location': 'Cantora', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1269409373396369415/Zz3j7vbH_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1160870331080482818/1586105799'}",[],[],0,176,634,13,1343166216463147008,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,"[{'thumbnailUrl': 'https://pbs.twimg.com/ext_tw_video_thumb/1343165116389404678/pu/img/bMWKYv8EvoM3LWJg.jpg', 'variants': [{'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1343165116389404678/pu/vid/1280x720/2v6dvUDNS6IjnQG2.mp4?tag=10', 'bitrate': 2176000}, {'contentType': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/1343165116389404678/pu/pl/pUDT1fsmUljw1e1z.m3u8?tag=10', 'bitrate': None}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1343165116389404678/pu/vid/480x270/xLOb52nxG_jdZ2yF.mp4?tag=10', 'bitrate': 256000}, {'contentType': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/1343165116389404678/pu/vid/640x360/B9W1wnj-wrZxj_Ey.mp4?tag=10', 'bitrate': 832000}], 'duration': 26.433, 'type': 'video'}]",,,,,,doggy_cata,2
958,4842,https://twitter.com/RNVinformativa/status/1374776570171252736,2021-03-24 17:34:11+00:00,"#EnVivo | Vicepresidenta, @drodriven2: Nuestra Comisión Presidencial científica ha decidido no incluir la vacuna #AstraZeneca en los esquemas de vacunación de Venezuela

#️⃣ #PrevenirEsVencer 
#️⃣ #YoSoyDeAquí https://t.co/25ZeCqD1u0","#EnVivo | Vicepresidenta, @drodriven2: Nuestra Comisión Presidencial científica ha decidido no incluir la vacuna #AstraZeneca en los esquemas de vacunación de Venezuela

#️⃣ #PrevenirEsVencer 
#️⃣ #YoSoyDeAquí https://t.co/25ZeCqD1u0",1374776570171252736,"{'username': 'RNVinformativa', 'displayname': 'RNV Informativa', 'id': 2204993772, 'description': 'Cuenta oficial de Radio Nacional de Venezuela.\n\nSomos la señal que recorre la Patria.', 'rawDescription': 'Cuenta oficial de Radio Nacional de Venezuela.\n\nSomos la señal que recorre la Patria.', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2013, 11, 20, 14, 22, 5, tzinfo=datetime.timezone.utc), 'followersCount': 124417, 'friendsCount': 454, 'statusesCount': 444559, 'favouritesCount': 18367, 'listedCount': 350, 'mediaCount': 274194, 'location': 'Venezuela', 'protected': False, 'linkUrl': 'http://www.rnv.gob.ve', 'linkTcourl': 'https://t.co/N3NgIwaEUs', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1299890000931233792/b0ElHgrl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2204993772/1515179765'}",[],[],6,255,64,7,1374776570171252736,es,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,"[{'previewUrl': 'https://pbs.twimg.com/media/ExQq7AfWgAEcpn5?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/ExQq7AfWgAEcpn5?format=jpg&name=large', 'type': 'photo'}]",,,"[{'username': 'drodriven2', 'displayname': 'Delcy Rodríguez', 'id': 1241867391711272960, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,RNVinformativa,2
959,4221,https://twitter.com/Gommber/status/1376740914467545088,2021-03-30 03:39:47+00:00,"Vicente Fox se debería de poner la vacuna 💉 para la rabia, que tanto reclama ya tuvo su oportunidad y no hizo nada.","Vicente Fox se debería de poner la vacuna 💉 para la rabia, que tanto reclama ya tuvo su oportunidad y no hizo nada.",1376740914467545088,"{'username': 'Gommber', 'displayname': 'Gómmber', 'id': 1618157348, 'description': ""Profesional | espíritu crítico | buen humor & Tutti-Frutti | música retro 70's 80's | Dodgers ⚾"", 'rawDescription': ""Profesional | espíritu crítico | buen humor & Tutti-Frutti | música retro 70's 80's | Dodgers ⚾"", 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2013, 7, 24, 16, 38, 32, tzinfo=datetime.timezone.utc), 'followersCount': 14246, 'friendsCount': 8357, 'statusesCount': 12473, 'favouritesCount': 4259, 'listedCount': 19, 'mediaCount': 2554, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1242682770335453185/ZIb63w-g_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1618157348/1542256519'}",[],[],11,262,849,10,1376740914467545088,es,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,Gommber,1
960,7358,https://twitter.com/JaimeChincha/status/1366518256773828610,2021-03-01 22:38:35+00:00,"Trump y su esposa recibieron en secreto vacuna contra la COVID-19, según prensa estadounidense https://t.co/qXO4vSzB1J a través de @RPPNoticias","Trump y su esposa recibieron en secreto vacuna contra la COVID-19, según prensa estadounidense rpp.pe/p/1323621 a través de @RPPNoticias",1366518256773828610,"{'username': 'JaimeChincha', 'displayname': 'Jaime Chincha', 'id': 36477202, 'description': 'Hago TV y radio en @RPPNoticias. Periodista desde 1999.', 'rawDescription': 'Hago TV y radio en @RPPNoticias. Periodista desde 1999.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 4, 29, 20, 51, 55, tzinfo=datetime.timezone.utc), 'followersCount': 383128, 'friendsCount': 780, 'statusesCount': 27498, 'favouritesCount': 11834, 'listedCount': 786, 'mediaCount': 1119, 'location': 'Lima, Perú', 'protected': False, 'linkUrl': 'https://www.instagram.com/jaimechincha/', 'linkTcourl': 'https://t.co/yVqCt63rUn', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1333909871922720769/JA4v10z0_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/36477202/1415926173'}",['https://rpp.pe/p/1323621'],['https://t.co/qXO4vSzB1J'],165,233,646,37,1366518256773828610,es,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,"[{'username': 'RPPNoticias', 'displayname': 'RPP Noticias', 'id': 9075022, 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None}]",,,JaimeChincha,3
961,22592,https://twitter.com/fkyisus/status/1293351745377259522,2020-08-12 01:01:00+00:00,hay que conseguir la vacuna https://t.co/wq5lusbD0a,hay que conseguir la vacuna https://t.co/wq5lusbD0a,1293351745377259522,"{'username': 'fkyisus', 'displayname': 'yisusss', 'id': 482589330, 'description': 'fuck prd', 'rawDescription': 'fuck prd', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 2, 4, 2, 55, 20, tzinfo=datetime.timezone.utc), 'followersCount': 4749, 'friendsCount': 774, 'statusesCount': 17416, 'favouritesCount': 77123, 'listedCount': 3, 'mediaCount': 2940, 'location': 'Panamá', 'protected': False, 'linkUrl': 'http://instagram.com/fkyisus', 'linkTcourl': 'https://t.co/uk5A32f96l', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1378130354851213315/fZ6wYDvt_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/482589330/1619856629'}",[],[],27,429,1871,64,1293351745377259522,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,"[{'previewUrl': 'https://pbs.twimg.com/media/EfLojbyXgAAc59-?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EfLojbyXgAAc59-?format=jpg&name=large', 'type': 'photo'}, {'previewUrl': 'https://pbs.twimg.com/media/EfLojrjXsAIbF9V?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EfLojrjXsAIbF9V?format=jpg&name=large', 'type': 'photo'}]",,,,,,fkyisus,3
962,17007,https://twitter.com/topone71/status/1341746848877453312,2020-12-23 14:05:51+00:00,"Argentina trae la vacuna a su país desde Rusia, Paraguay busca traer a Napout. Vamos bien","Argentina trae la vacuna a su país desde Rusia, Paraguay busca traer a Napout. Vamos bien",1341746848877453312,"{'username': 'topone71', 'displayname': 'Topo #ANRNuncaMas', 'id': 80468378, 'description': 'Paraguayo. Latinoamericanista. Hincha del Trico. Progresista. Abogado.', 'rawDescription': 'Paraguayo. Latinoamericanista. Hincha del Trico. Progresista. Abogado.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 10, 7, 2, 19, 38, tzinfo=datetime.timezone.utc), 'followersCount': 3709, 'friendsCount': 3646, 'statusesCount': 29794, 'favouritesCount': 53844, 'listedCount': 9, 'mediaCount': 2155, 'location': 'Asuncion Paraguay', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/756327371523952641/MpFnnsG4_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/80468378/1399091360'}",[],[],12,193,472,4,1341746848877453312,es,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,topone71,3
963,19618,https://twitter.com/eldestapeweb/status/1324051439090651138,2020-11-04 18:10:37+00:00,"La vacuna rusa es la que genera más confianza entre los argentinos
https://t.co/2ZBVprveAC","La vacuna rusa es la que genera más confianza entre los argentinos
eldestapeweb.com/politica/alber…",1324051439090651138,"{'username': 'eldestapeweb', 'displayname': 'El Destape', 'id': 2792557771, 'description': 'Las noticias, las explicaciones y las opiniones.\n\nFormá parte 👉 eldestapeweb.com/suscripcion', 'rawDescription': 'Las noticias, las explicaciones y las opiniones.\n\nFormá parte 👉 https://t.co/eGctXorq3x', 'descriptionUrls': [{'text': 'eldestapeweb.com/suscripcion', 'url': 'http://eldestapeweb.com/suscripcion', 'tcourl': 'https://t.co/eGctXorq3x', 'indices': (64, 87)}], 'verified': True, 'created': datetime.datetime(2014, 9, 5, 19, 56, 8, tzinfo=datetime.timezone.utc), 'followersCount': 468490, 'friendsCount': 468, 'statusesCount': 104272, 'favouritesCount': 3381, 'listedCount': 1066, 'mediaCount': 25228, 'location': 'Argentina', 'protected': False, 'linkUrl': 'http://www.eldestapeweb.com', 'linkTcourl': 'https://t.co/BadsT0vI0E', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/651185857253085184/xkfRikei_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2792557771/1605190669'}",['https://www.eldestapeweb.com/politica/alberto-fernandez/la-vacuna-rusa-es-la-que-genera-mas-confianza-entre-los-argentinos-202011414570'],['https://t.co/2ZBVprveAC'],119,254,1616,63,1324051439090651138,es,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,,,,,,,eldestapeweb,3
