,date,content,id,user,lang
612,2021-05-03 09:41:10+00:00,"BRASIL: Èxit de la unitat sindical contra el Govern Bolsonaro‼️

Els sindicats brasilers junts en acte unificat l'1 de maig amb el lema: Per la Vida, Democràcia, Ocupació, Vacuna per a tots i Ajuda d'Emergència de R$600.

https://t.co/MGPOzRS1ZP",1389153048342192128,"{'username': '_Maria_Dantas_', 'displayname': 'Maria Dantas', 'id': 87042194, 'description': 'Sergipana, barcelonina, jurista, activista social pels drets humans, diputada al @Congreso_Es per @Esquerra_ERC | #NoPassaran | Ninguém solta a mão de ninguém!✊', 'rawDescription': 'Sergipana, barcelonina, jurista, activista social pels drets humans, diputada al @Congreso_Es per @Esquerra_ERC | #NoPassaran | Ninguém solta a mão de ninguém!✊', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 11, 2, 22, 10, 54, tzinfo=datetime.timezone.utc), 'followersCount': 6825, 'friendsCount': 6260, 'statusesCount': 82519, 'favouritesCount': 27856, 'listedCount': 142, 'mediaCount': 3972, 'location': 'Barcelona', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1202227521519063044/DwtgLr7A_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/87042194/1563878968'}",ca
613,2021-05-03 09:37:17+00:00,"La pregunta:

¿La inmunidad adquirida durante la enfermedad (1-2 semanas en las que el sistema inmunitario ha estado luchando) es más fuerte que la inducida por una vacuna?

Al final una vacuna proporciona un trabajo inmunitario más corto que el sufrido por la enfermedad, ¿no?",1389152071765610497,"{'username': 'karmo84', 'displayname': 'Karmo', 'id': 49033124, 'description': 'Yo soy aquel', 'rawDescription': 'Yo soy aquel', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 6, 20, 15, 33, 8, tzinfo=datetime.timezone.utc), 'followersCount': 281, 'friendsCount': 224, 'statusesCount': 28275, 'favouritesCount': 17243, 'listedCount': 7, 'mediaCount': 799, 'location': 'Barcelona', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1337132463336919040/ZDlO-n4C_normal.jpg', 'profileBannerUrl': None}",es
614,2021-05-03 09:34:16+00:00,"La Comissió Europea proposa obrir fronteres a païssos tercers com el Regne Unit o Estats Units per reactivar el turisme. 

Demana relaxar les mesures restrictives si la situació epidemiològica és bona o si aquests turistes entren amb una vacuna aprobada per la EMA. https://t.co/3QPXIprfMr",1389151312630198273,"{'username': 'lluistovar6', 'displayname': 'Lluís Tovar', 'id': 2289782709, 'description': 'Periodista. Correponsal d’@informativost5 a Brussel•les. També he passat per @rac1 i vaig aprendre a @enganxats Vaig acabar la carrera a Montréal, Canadà', 'rawDescription': 'Periodista. Correponsal d’@informativost5 a Brussel•les. També he passat per @rac1 i vaig aprendre a @enganxats Vaig acabar la carrera a Montréal, Canadà', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2014, 1, 18, 14, 41, 31, tzinfo=datetime.timezone.utc), 'followersCount': 2466, 'friendsCount': 1806, 'statusesCount': 6471, 'favouritesCount': 4366, 'listedCount': 9, 'mediaCount': 844, 'location': 'Barcelona', 'protected': False, 'linkUrl': 'https://conduirlactualitat.wordpress.com/', 'linkTcourl': 'https://t.co/X25uEhcDeD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1228305655645310977/AYMzeuR-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2289782709/1469227544'}",ca
615,2021-05-03 09:31:38+00:00,"Biden plantea que los fabricantes de la vacuna la distribuyan a precio de coste
https://t.co/GhEioyyTL0",1389150647812083715,"{'username': 'Planta_Doce', 'displayname': 'PlantaDoce', 'id': 879240741071069184, 'description': 'Diario económico del negocio de la salud.', 'rawDescription': 'Diario económico del negocio de la salud.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 6, 26, 7, 31, 42, tzinfo=datetime.timezone.utc), 'followersCount': 963, 'friendsCount': 436, 'statusesCount': 11481, 'favouritesCount': 461, 'listedCount': 41, 'mediaCount': 360, 'location': 'Barcelona, España', 'protected': False, 'linkUrl': 'http://www.plantadoce.com', 'linkTcourl': 'https://t.co/A48DtUyRua', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/879246313552056320/YLn4RanI_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/879240741071069184/1498464144'}",es
616,2021-05-03 09:26:10+00:00,"Cómo para esto no hay vacuna, igual con una multa de 50.000 euros se le pasa la tontería RESPIRACIONISTA 😡 https://t.co/ZvFWzLKUgf",1389149272063500290,"{'username': 'mantonieta1536', 'displayname': 'Ana Bolena #lobba 🐺', 'id': 2313471692, 'description': 'Estudiando periodismo en @UOCuniversidad ✍️\n\n#lobba 🐺', 'rawDescription': 'Estudiando periodismo en @UOCuniversidad ✍️\n\n#lobba 🐺', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2014, 1, 27, 11, 14, 49, tzinfo=datetime.timezone.utc), 'followersCount': 16621, 'friendsCount': 2466, 'statusesCount': 76418, 'favouritesCount': 131736, 'listedCount': 45, 'mediaCount': 2449, 'location': 'Barcelona', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1231708444241035264/v3DhWXwI_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2313471692/1609698708'}",es
617,2021-05-03 09:22:01+00:00,Rusia envió a Brasil lotes contaminados de la vacuna Sputnik: portaban el virus que causa el resfriado común https://t.co/NUFGg7crBk,1389148229036560388,"{'username': 'Catalunya_Press', 'displayname': 'Catalunyapress', 'id': 165691080, 'description': 'Diario digital en castellano y catalán. Mantente al día, infórmate y participa. Síguenos también en Facebook facebook.com/catalunyapress', 'rawDescription': 'Diario digital en castellano y catalán. Mantente al día, infórmate y participa. Síguenos también en Facebook https://t.co/uom2zjxyEB', 'descriptionUrls': [{'text': 'facebook.com/catalunyapress', 'url': 'https://www.facebook.com/catalunyapress', 'tcourl': 'https://t.co/uom2zjxyEB', 'indices': (109, 132)}], 'verified': False, 'created': datetime.datetime(2010, 7, 12, 8, 16, 39, tzinfo=datetime.timezone.utc), 'followersCount': 10459, 'friendsCount': 2191, 'statusesCount': 246027, 'favouritesCount': 1347, 'listedCount': 539, 'mediaCount': 11154, 'location': 'Barcelona', 'protected': False, 'linkUrl': 'http://www.catalunyapress.es', 'linkTcourl': 'https://t.co/RCZLpDuPAJ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/826742105355739139/HPke7MSM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/165691080/1485945667'}",es
618,2021-05-03 09:20:49+00:00,"🔊L'@eHealthUOC impulsa un estudi d'opinió sobre la #vacuna #COVID19

✅Es tracta d'un projecte liderat per @fsaigi i que compta amb la participació de @DrMacip, @mbosque_ i #HansEguia. 

Ens ajudes? 
📝Enquesta: https://t.co/JPXUnZR8Kg
ℹ️ : https://t.co/iHwQyLTlOf

#researchUOC https://t.co/zkYiT84lrs",1389147925922652162,"{'username': 'UOCesalut', 'displayname': 'UOC Estudis de Ciències de la Salut', 'id': 3044638325, 'description': 'Twitter oficial de los Estudios de Ciencias de la Salud // Twitter oficial dels Estudis de Ciències de la Salut #SaludConCienciaUOC #CiènciaEnSalutUOC', 'rawDescription': 'Twitter oficial de los Estudios de Ciencias de la Salud // Twitter oficial dels Estudis de Ciències de la Salut #SaludConCienciaUOC #CiènciaEnSalutUOC', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2015, 2, 18, 15, 50, 40, tzinfo=datetime.timezone.utc), 'followersCount': 2919, 'friendsCount': 1116, 'statusesCount': 13327, 'favouritesCount': 12812, 'listedCount': 69, 'mediaCount': 3933, 'location': 'Barcelona', 'protected': False, 'linkUrl': 'http://salut.uoc.edu', 'linkTcourl': 'https://t.co/2erAeBEZNL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1316314416237993984/KO_Az5ix_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3044638325/1602668788'}",ca
619,2021-05-03 09:13:11+00:00,"@CNNEE Vamos lo dicho, que no sirve para nada, Debes hacer exactamente lo mismo que sin la vacuna 👏🏻👏🏻👏🏻👏🏻👏🏻",1389146007439564806,"{'username': 'hbokanegra', 'displayname': 'Hector', 'id': 1164471060030525442, 'description': 'No alimentes más a este sistema de oligarquía política. 🗳 si votas a alguien tú eres el responsable de que nada cambie a mejor . #abstencionActiva', 'rawDescription': 'No alimentes más a este sistema de oligarquía política. 🗳 si votas a alguien tú eres el responsable de que nada cambie a mejor . #abstencionActiva', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2019, 8, 22, 9, 35, 20, tzinfo=datetime.timezone.utc), 'followersCount': 46, 'friendsCount': 66, 'statusesCount': 2573, 'favouritesCount': 886, 'listedCount': 0, 'mediaCount': 168, 'location': 'Barcelona, Cataluña', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1243945513390673920/Bw6S1oAU_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1164471060030525442/1614351459'}",es
620,2021-05-03 08:55:02+00:00,"D'altra banda, 51.544 ciutadans de #Badalona han rebut almenys una dosi de la vacuna i, en total, 22.795 badalonins ja disposen d'una pauta completa de vacunació contra la #covid19 https://t.co/olioY7F85C",1389141436789108741,"{'username': 'EPbadalona', 'displayname': 'EL PERIÓDICO Badalona', 'id': 717967740, 'description': 'Edición local de @elperiodico/@elperiodico_cat en Badalona. Tuiteamos con #Badalona.', 'rawDescription': 'Edición local de @elperiodico/@elperiodico_cat en Badalona. Tuiteamos con #Badalona.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2012, 7, 26, 11, 55, 18, tzinfo=datetime.timezone.utc), 'followersCount': 5830, 'friendsCount': 886, 'statusesCount': 6595, 'favouritesCount': 51, 'listedCount': 75, 'mediaCount': 236, 'location': 'Badalona', 'protected': False, 'linkUrl': 'http://badalona.elperiodico.com', 'linkTcourl': 'https://t.co/fWAK3jh6BB', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/875787474181791744/ihcuQbl-_normal.jpg', 'profileBannerUrl': None}",ca
621,2021-05-03 08:50:32+00:00,Salut vacuna a policías y guardias civiles tras la orden del TSJC https://t.co/GYqdEqBDm0,1389140303743967237,"{'username': 'Catalunya_Press', 'displayname': 'Catalunyapress', 'id': 165691080, 'description': 'Diario digital en castellano y catalán. Mantente al día, infórmate y participa. Síguenos también en Facebook facebook.com/catalunyapress', 'rawDescription': 'Diario digital en castellano y catalán. Mantente al día, infórmate y participa. Síguenos también en Facebook https://t.co/uom2zjxyEB', 'descriptionUrls': [{'text': 'facebook.com/catalunyapress', 'url': 'https://www.facebook.com/catalunyapress', 'tcourl': 'https://t.co/uom2zjxyEB', 'indices': (109, 132)}], 'verified': False, 'created': datetime.datetime(2010, 7, 12, 8, 16, 39, tzinfo=datetime.timezone.utc), 'followersCount': 10459, 'friendsCount': 2191, 'statusesCount': 246027, 'favouritesCount': 1347, 'listedCount': 539, 'mediaCount': 11154, 'location': 'Barcelona', 'protected': False, 'linkUrl': 'http://www.catalunyapress.es', 'linkTcourl': 'https://t.co/RCZLpDuPAJ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/826742105355739139/HPke7MSM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/165691080/1485945667'}",es
622,2021-05-03 08:47:21+00:00,@sedicio1714 @nabacegu Per votar a VOX i no parlar català se'ls vacuna més tard?,1389139505626689538,"{'username': 'albertquilez', 'displayname': 'Albert Quílez profe', 'id': 55797927, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 7, 11, 9, 29, 23, tzinfo=datetime.timezone.utc), 'followersCount': 558, 'friendsCount': 1448, 'statusesCount': 20381, 'favouritesCount': 9324, 'listedCount': 14, 'mediaCount': 74, 'location': 'Mollet del Vallès', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/743917586669256704/Fd3mqJRM_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/55797927/1466198892'}",ca
623,2021-05-03 08:40:52+00:00,"@NAymerich @GremiFabricants  a la tertúlia de #ElCafèdelaRàdio sobre la vacunació: ""Cal confiar en els científics, la ciència i la vacuna. No fer demagògia i no emtre por"". ""La por no ens pot acompanyar. El virus provoca por però la ciència i la vacuna no l'han de provocar"".",1389137874315055107,"{'username': 'GremiFabricants', 'displayname': 'Gremi de Fabricants', 'id': 804364907642810368, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2016, 12, 1, 16, 41, 53, tzinfo=datetime.timezone.utc), 'followersCount': 673, 'friendsCount': 448, 'statusesCount': 2165, 'favouritesCount': 1671, 'listedCount': 13, 'mediaCount': 403, 'location': 'Sabadell, España', 'protected': False, 'linkUrl': 'http://www.gremifab.org', 'linkTcourl': 'https://t.co/4zLZY1UFQV', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/804390102864633857/8NOyrzlF_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/804364907642810368/1480616500'}",ca
624,2021-05-03 08:30:17+00:00,"La vacuna ens protegeix: a nosaltres i a tothom. També als grups vulnerables o als col·lectius que encara no poden vacunar-se, com els infants i adolescents o les persones que per indicació mèdica no poden.

🩹 Informa-te'n a: https://t.co/XtVYiGPSao.

#BCNCuidat #covid19 https://t.co/x7IMGJpdvd",1389135209065549824,"{'username': 'BCN_SantAndreu', 'displayname': 'BCN_SantAndreu', 'id': 93828082, 'description': 'Tot el que passa al Districte de Sant Andreu ho trobaràs aquí.', 'rawDescription': 'Tot el que passa al Districte de Sant Andreu ho trobaràs aquí.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 12, 1, 9, 50, 44, tzinfo=datetime.timezone.utc), 'followersCount': 10332, 'friendsCount': 1590, 'statusesCount': 53114, 'favouritesCount': 10305, 'listedCount': 249, 'mediaCount': 34288, 'location': 'Barcelona, Catalunya', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1285533390192742407/z4VNJFCg_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/93828082/1620127668'}",ca
625,2021-05-03 08:19:21+00:00,"@CarmCerb21 A saber si se vacuna, en Latinoamérica, agua o pinchazo vacío... en India supongo que igual",1389132456389906434,"{'username': 'mmpc5520', 'displayname': 'M', 'id': 896842013085138944, 'description': 'Discípulo de Jiraiya y Muten Roshi.\nEstudiante Data Science.', 'rawDescription': 'Discípulo de Jiraiya y Muten Roshi.\nEstudiante Data Science.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2017, 8, 13, 21, 12, 53, tzinfo=datetime.timezone.utc), 'followersCount': 144, 'friendsCount': 1600, 'statusesCount': 12237, 'favouritesCount': 7544, 'listedCount': 0, 'mediaCount': 993, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1389856091148853251/zFOnjM2p_normal.jpg', 'profileBannerUrl': None}",es
626,2021-05-03 08:19:02+00:00,Catalunya vacuna a partir d’aquest dilluns amb Moderna Guàrdia Civil i Policia https://t.co/wb30HQx2an,1389132377679613952,"{'username': 'elperiodico_cat', 'displayname': 'El Periódico', 'id': 348751829, 'description': 'Informació, participació i conversa amb El Periódico, el diari de referència de Catalunya. Si voleu seguir-nos en castellà som a @elperiodico, en castellano', 'rawDescription': 'Informació, participació i conversa amb El Periódico, el diari de referència de Catalunya. Si voleu seguir-nos en castellà som a @elperiodico, en castellano', 'descriptionUrls': [], 'verified': True, 'created': datetime.datetime(2011, 8, 4, 23, 12, 55, tzinfo=datetime.timezone.utc), 'followersCount': 76672, 'friendsCount': 7552, 'statusesCount': 223614, 'favouritesCount': 9, 'listedCount': 1837, 'mediaCount': 21865, 'location': 'Barcelona', 'protected': False, 'linkUrl': 'http://www.elperiodico.cat', 'linkTcourl': 'http://t.co/JcMyvkKKcD', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1335902415556644864/lQ3kvQ1b_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/348751829/1606976276'}",ca
627,2021-05-03 08:19:00+00:00,"Salut vacuna des d'avui guàrdies civils i policies nacionals complint l’ordre del TSJC.

Se'ls administra la vacuna de Moderna
https://t.co/r2zogVZIPr",1389132368816926721,"{'username': 'btvnoticies', 'displayname': 'btv notícies', 'id': 41583102, 'description': ""Portal informatiu de betevé. Oferim notícies de Barcelona i l'última hora dels seus barris a beteve.cat | 📲\xa0També a FB i IG"", 'rawDescription': ""Portal informatiu de betevé. Oferim notícies de Barcelona i l'última hora dels seus barris a https://t.co/WemPRinFCV | 📲\xa0També a FB i IG"", 'descriptionUrls': [{'text': 'beteve.cat', 'url': 'http://beteve.cat', 'tcourl': 'https://t.co/WemPRinFCV', 'indices': (93, 116)}], 'verified': True, 'created': datetime.datetime(2009, 5, 21, 13, 14, 32, tzinfo=datetime.timezone.utc), 'followersCount': 170645, 'friendsCount': 7493, 'statusesCount': 159098, 'favouritesCount': 1475, 'listedCount': 1841, 'mediaCount': 43599, 'location': 'Barcelona', 'protected': False, 'linkUrl': 'http://www.beteve.cat', 'linkTcourl': 'https://t.co/JOz7JrcL3d', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/826304141051953152/-QR2yrnR_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/41583102/1617724740'}",ca
628,2021-05-03 08:00:01+00:00,"#AGMenmedios | Sobre el tema de la obligatoriedad de la vacuna, nuestra abogada Letizia Bisignano comenta a @okjuridico 
Si quieres ampliar la información haz clic👇
https://t.co/5oimCU4Ams",1389127591408381955,"{'username': 'AGMAbogados', 'displayname': 'AGM Abogados', 'id': 167872176, 'description': 'En AGM Abogados la innovación en servicios y formas de trabajo, junto con la motivación de los equipos, son la clave para la satisfacción de nuestros clientes.', 'rawDescription': 'En AGM Abogados la innovación en servicios y formas de trabajo, junto con la motivación de los equipos, son la clave para la satisfacción de nuestros clientes.', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 7, 17, 19, 1, 19, tzinfo=datetime.timezone.utc), 'followersCount': 3918, 'friendsCount': 5000, 'statusesCount': 7175, 'favouritesCount': 10155, 'listedCount': 121, 'mediaCount': 947, 'location': 'Barcelona', 'protected': False, 'linkUrl': 'https://www.agmabogados.com', 'linkTcourl': 'https://t.co/rIqOYdpoed', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1347102747418615809/wSwOy4gR_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/167872176/1593685760'}",es
629,2021-05-03 07:58:02+00:00,"1..2..3..Estas inmunizado....estas inmunizado...la ""vacuna"" inmuniza....si no te la pones moriras de coronatimo.. si no te la pones matas a tu madre...inmunizado.... debes ponersela a tus hijos ...di 33 👁👁💫 https://t.co/lbauGqYySK",1389127092965715971,"{'username': 'elia_requena', 'displayname': 'El club de los despiertos', 'id': 1637394103, 'description': '', 'rawDescription': '', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2013, 8, 1, 7, 15, 56, tzinfo=datetime.timezone.utc), 'followersCount': 1233, 'friendsCount': 412, 'statusesCount': 798, 'favouritesCount': 2583, 'listedCount': 4, 'mediaCount': 27, 'location': 'BARCELONA', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1383880969644494852/fpBAoGq7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1637394103/1618777909'}",es
630,2021-05-03 07:55:28+00:00,"Última semana del toque de queda, última semana de no poder salir, ultima semana sin poder cenar...

Y todo gracias a la vacuna y a nada más.",1389126448305344514,"{'username': 'scapadtot', 'displayname': 'Kosmo Manga', 'id': 81453231, 'description': ""Mudkip a temps parcial. No sé fer-me l'interessant. Seguir-me pot donar fam i d'altres reaccions diverses. Parlo de manga, d'això i d'allò."", 'rawDescription': ""Mudkip a temps parcial. No sé fer-me l'interessant. Seguir-me pot donar fam i d'altres reaccions diverses. Parlo de manga, d'això i d'allò."", 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 10, 10, 22, 14, 9, tzinfo=datetime.timezone.utc), 'followersCount': 1272, 'friendsCount': 1837, 'statusesCount': 105887, 'favouritesCount': 147692, 'listedCount': 21, 'mediaCount': 8865, 'location': 'Barcelona, Catalunya.', 'protected': False, 'linkUrl': 'https://m.youtube.com/user/scapadtot', 'linkTcourl': 'https://t.co/Dq6C6r9Qj2', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1328695056182747137/6ftl6Zqo_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/81453231/1603708931'}",es
631,2021-05-03 07:53:16+00:00,"#QuieroVacunarme ¡ALEGRÍA! LA VACUNA HA SALVADO A MI MADRE! Le pusieron la 1ª dosis, y el día anterior a la 2ª, dio positivo; 40 de fiebre durante 2 días, 3 de febrícula, y mejoró la saturación! GANÓ A LA VIL COVID! Por favor, SÍ A LA VACUNA! Cuidaos mucho y un abrazo,",1389125895156293634,"{'username': 'juanjosorilluch', 'displayname': 'Juanjo Soriano Lluch', 'id': 801417906429063168, 'description': 'Sólo soy un aprendiz a humilde escritor. Siempre intento ayudar a los más desfavorecidos. amazon.com/gp/product/841…', 'rawDescription': 'Sólo soy un aprendiz a humilde escritor. Siempre intento ayudar a los más desfavorecidos. https://t.co/DYyYwifp7P', 'descriptionUrls': [{'text': 'amazon.com/gp/product/841…', 'url': 'https://www.amazon.com/gp/product/841707211X', 'tcourl': 'https://t.co/DYyYwifp7P', 'indices': (90, 113)}], 'verified': False, 'created': datetime.datetime(2016, 11, 23, 13, 31, 33, tzinfo=datetime.timezone.utc), 'followersCount': 3612, 'friendsCount': 4940, 'statusesCount': 34248, 'favouritesCount': 40910, 'listedCount': 16, 'mediaCount': 4161, 'location': 'Barcelona, España', 'protected': False, 'linkUrl': 'https://www.amazon.com/gp/product/841707211X', 'linkTcourl': 'https://t.co/DYyYwifp7P', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/803169765799919616/iaeVk_Xl_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/801417906429063168/1480325426'}",es
632,2021-05-03 07:43:52+00:00,"☕️ Joan Ramon Laporte, professor emèrit de Farmacologia de la UAB, ens resol alguns dubtes sobre la vacunació.

🗣️ ""La vacuna no evita el contagi, podem ser portadors del virus igualment""

@joanrlaporte @GemmaNierga @RTVECatalunya @radio4_rne https://t.co/XUX91iVBPF",1389123527438131201,"{'username': 'cafedidees_rtve', 'displayname': ""Cafè d'idees"", 'id': 1306564047823933440, 'description': ""Magazine d'actualitat presentat per @GemmaNierga. \n\n🗓️ De dilluns a divendres\n⏰ De 8:00 a 10:00 hores\n👉 A @la2_tve i @radio4_rne simultàniament"", 'rawDescription': ""Magazine d'actualitat presentat per @GemmaNierga. \n\n🗓️ De dilluns a divendres\n⏰ De 8:00 a 10:00 hores\n👉 A @la2_tve i @radio4_rne simultàniament"", 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2020, 9, 17, 12, 4, 11, tzinfo=datetime.timezone.utc), 'followersCount': 3411, 'friendsCount': 53, 'statusesCount': 7198, 'favouritesCount': 575, 'listedCount': 37, 'mediaCount': 4852, 'location': 'Barcelona', 'protected': False, 'linkUrl': 'http://www.rtve.es/catalunya', 'linkTcourl': 'https://t.co/YRdCLi2xKy', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1306904717948317696/MyOIOQc3_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1306564047823933440/1600538054'}",ca
633,2021-05-03 07:40:03+00:00,"Quan ens vacunem amb la vacuna contra la #covid19, ajudem a recuperar l'activitat econòmica i social i reduïm l'impacte en el sistema de salut.

🩹 Avancem cap a la immunitat de grup!

Consulta la informació disponible actualment a: https://t.co/UDyhR6V6Cz.

#BCNCuidat https://t.co/hUYLr98wFQ",1389122565977804801,"{'username': 'Bcn_SSTG', 'displayname': 'Sarrià - Sant Gervasi', 'id': 93836771, 'description': 'Tot el que passa al districte de Sarrià - Sant Gervasi i molt més, ho trobaràs aquí. Benvingut!', 'rawDescription': 'Tot el que passa al districte de Sarrià - Sant Gervasi i molt més, ho trobaràs aquí. Benvingut!', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 12, 1, 10, 57, 48, tzinfo=datetime.timezone.utc), 'followersCount': 9498, 'friendsCount': 3301, 'statusesCount': 30648, 'favouritesCount': 821, 'listedCount': 214, 'mediaCount': 15956, 'location': 'Barcelona', 'protected': False, 'linkUrl': 'https://ajuntament.barcelona.cat/sarria-santgervasi/ca', 'linkTcourl': 'https://t.co/oMUhmGKlbY', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1283648913552158721/3SfStH1y_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/93836771/1618922644'}",ca
634,2021-05-03 07:26:21+00:00,@niasanjuan Nosotros segunda mater vacuna. Poc a poc!!,1389119121464471554,"{'username': 'eva_mor', 'displayname': 'eva mor', 'id': 45324735, 'description': 'Screenwriter & Creative. Football, Love & Humor. Ara Head of Development a @MinoriaAb', 'rawDescription': 'Screenwriter & Creative. Football, Love & Humor. Ara Head of Development a @MinoriaAb', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2009, 6, 7, 11, 35, 19, tzinfo=datetime.timezone.utc), 'followersCount': 1262, 'friendsCount': 691, 'statusesCount': 16522, 'favouritesCount': 2998, 'listedCount': 42, 'mediaCount': 614, 'location': 'Barcelona', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/904124104961384448/EmLjz_hW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/45324735/1350332513'}",es
635,2021-05-03 07:15:16+00:00,"Pfizer está en conversaciones con el gobierno indio en busca d una""vía d aprobación acelerada""al anunciar una donación por valor d más d 70 millones$
""Desafortunadamente,nuestra vacuna no está registrada en India,aunque nuestra solicitud s envió hace meses
https://t.co/t0ovjiZULC",1389116331904077826,"{'username': 'LuisBenguerel', 'displayname': 'Luis Benguerel', 'id': 169864145, 'description': 'Bolsa, mercados de renta variable, renta fija, futuros, divisas, economía, en bolsa desde 1995 , Fintech , Insurtech,socio @BarcelonaRotary y Monumenta...', 'rawDescription': 'Bolsa, mercados de renta variable, renta fija, futuros, divisas, economía, en bolsa desde 1995 , Fintech , Insurtech,socio @BarcelonaRotary y Monumenta...', 'descriptionUrls': [], 'verified': False, 'created': datetime.datetime(2010, 7, 23, 10, 30, 39, tzinfo=datetime.timezone.utc), 'followersCount': 12614, 'friendsCount': 973, 'statusesCount': 75787, 'favouritesCount': 41657, 'listedCount': 475, 'mediaCount': 16703, 'location': 'BARCELONA ', 'protected': False, 'linkUrl': 'https://es.linkedin.com/in/luisbenguerel', 'linkTcourl': 'https://t.co/gmfjBd4gl0', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1384443733740032002/cMyH27TD_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/169864145/1549656512'}",es
